config,run,generation,attempt,day,fitness,yield,saving_ratio,healthiness,survival_pct,alive_count,initial_count,deaths_today,cost,saving,food_interval,food_quantity,food_location,probiotic_interval,probiotic_quantity,probiotic_location,oxygen_interval,oxygen_duration,oxygen_location,early_quit,prompt_tokens,completion_tokens,cumulative_tokens,prompt_words,completion_words,cumulative_words,trimmed,memory_compactions,last_compaction_day,memory_entries,memory_history_words
full,1,4,2,30,0.8087,0.9400,0.5449,0.9325,94.0,47,50,0,227.55,272.45,8,25,9,120,1,9,15,1,9,False,0,0,688069,0,0,248244,False,45,27,4,217
full,1,5,2,1,0.9902,1.0000,0.9816,0.9692,100.0,50,50,0,9.20,490.80,8,23,9,48,1,9,15,1,9,False,4681,217,696592,1627,22,251230,False,45,,1,45
full,1,5,2,2,0.9840,1.0000,0.9647,0.9640,100.0,50,50,0,17.65,482.35,8,23,9,48,1,9,15,1,9,False,4744,213,701549,1641,22,252893,False,45,,2,91
full,1,5,2,3,0.9794,1.0000,0.9513,0.9619,100.0,50,50,0,24.35,475.65,8,23,9,48,1,9,15,1,9,False,4733,217,706499,1637,22,254552,False,46,3,2,95
full,1,5,2,4,0.9730,1.0000,0.9344,0.9554,100.0,50,50,0,32.80,467.20,8,23,9,48,1,9,15,1,9,False,4744,214,711457,1639,22,256213,False,46,3,3,145
full,1,5,2,5,0.9687,1.0000,0.9210,0.9561,100.0,50,50,0,39.50,460.50,8,23,9,48,1,9,15,1,9,False,4746,217,716420,1639,22,257874,False,46,3,4,195
full,1,5,2,6,0.9621,1.0000,0.9041,0.9482,100.0,50,50,0,47.95,452.05,8,25,9,48,1,9,15,1,9,False,4741,215,721376,1665,22,259561,False,47,6,2,101
full,1,5,2,7,0.9550,1.0000,0.8851,0.9408,100.0,50,50,0,57.45,442.55,8,25,9,48,1,9,15,1,9,False,4753,214,726343,1665,22,261248,False,47,6,3,152
full,1,5,2,8,0.9522,1.0000,0.8726,0.9519,100.0,50,50,0,63.70,436.30,8,20,9,48,1,9,15,1,9,False,4833,208,731384,1711,20,262979,False,47,6,4,204
full,1,5,2,9,0.9435,1.0000,0.8551,0.9280,100.0,50,50,0,72.45,427.55,8,20,9,48,1,9,15,1,9,False,4967,216,736567,1763,22,264764,False,48,9,2,104
full,1,5,2,10,0.9163,0.9600,0.8441,0.9148,96.0,48,50,2,77.95,422.05,8,20,9,48,1,9,15,1,9,False,4988,216,741771,1769,22,266555,False,48,9,3,158
full,1,5,2,11,0.8940,0.9200,0.8266,0.9600,92.0,46,50,2,86.70,413.30,8,15,0,48,3,0,12,1,0,False,5147,214,747132,1783,22,268360,False,48,9,4,213
full,1,5,2,12,0.8890,0.9200,0.8121,0.9585,92.0,46,50,0,93.95,406.05,8,28,0,48,3,0,12,1,0,False,4918,208,752258,1717,20,270097,False,49,12,2,109
full,1,5,2,13,0.8782,0.9200,0.7892,0.9311,92.0,46,50,0,105.40,394.60,8,25,0,48,3,0,12,1,0,False,4953,217,757428,1723,22,271842,False,49,12,3,163
full,1,5,2,14,0.8574,0.9000,0.7717,0.8977,90.0,45,50,1,114.15,385.85,8,25,0,48,3,0,12,1,0,False,5088,216,762732,1797,22,273661,False,49,12,4,218
full,1,5,2,15,0.8492,0.9000,0.7497,0.8896,90.0,45,50,0,125.15,374.85,8,20,0,48,3,0,12,1,0,False,4988,216,767936,1735,22,275418,False,50,15,2,109
full,1,5,2,16,0.8427,0.9000,0.7337,0.8801,90.0,45,50,0,133.15,366.85,8,20,0,48,3,0,12,1,0,True,5124,214,773274,1810,22,277250,False,50,15,3,163
full,1,5,3,1,0.9881,1.0000,0.9795,0.9575,100.0,50,50,0,10.25,489.75,8,20,9,72,3,9,12,1,9,False,4727,217,781898,1637,22,280256,False,50,,1,45
full,1,5,3,2,0.9842,1.0000,0.9635,0.9686,100.0,50,50,0,18.25,481.75,8,20,9,72,3,9,12,1,9,False,4806,214,786918,1655,22,281933,False,50,,2,92
full,1,5,3,3,0.9793,1.0000,0.9475,0.9719,100.0,50,50,0,26.25,473.75,8,20,9,72,3,9,12,1,9,False,4791,217,791926,1647,22,283602,False,51,3,2,96
full,1,5,3,4,0.9701,1.0000,0.9270,0.9519,100.0,50,50,0,36.50,463.50,8,20,9,72,3,9,12,1,9,False,4798,217,796941,1649,22,285273,False,51,3,3,146
full,1,5,3,5,0.9638,1.0000,0.9110,0.9430,100.0,50,50,0,44.50,455.50,8,20,9,72,3,9,12,1,9,False,4799,215,801955,1649,22,286944,False,51,3,4,196
full,1,5,3,6,0.9574,1.0000,0.8950,0.9334,100.0,50,50,0,52.50,447.50,8,28,9,72,3,9,12,1,9,False,4781,208,806944,1695,20,288659,False,52,6,2,100
full,1,5,3,7,0.9504,1.0000,0.8721,0.9387,100.0,50,50,0,63.95,436.05,8,28,9,72,3,9,12,1,9,False,4793,217,811954,1697,22,290378,False,52,6,3,151
full,1,5,3,8,0.9438,1.0000,0.8537,0.9339,100.0,50,50,0,73.15,426.85,8,28,9,72,3,9,12,1,9,False,4785,215,816954,1699,22,292099,False,52,6,4,203
full,1,5,3,9,0.9375,1.0000,0.8353,0.9320,100.0,50,50,0,82.35,417.65,8,25,9,72,3,9,12,1,9,False,4894,209,822057,1711,20,293830,False,53,9,2,104
full,1,5,3,10,0.9313,1.0000,0.8133,0.9407,100.0,50,50,0,93.35,406.65,8,25,9,72,3,9,12,1,9,False,5016,209,827282,1783,20,295633,False,53,9,3,156
full,1,5,3,11,0.9153,0.9800,0.7958,0.9475,98.0,49,50,1,102.10,397.90,8,25,9,72,3,9,12,1,9,False,5025,215,832522,1785,22,297440,False,53,9,4,209
full,1,5,3,12,0.9118,0.9800,0.7783,0.9660,98.0,49,50,0,110.85,389.15,8,25,9,72,3,9,12,1,9,False,4966,209,837697,1741,20,299201,False,54,12,2,105
full,1,5,3,13,0.9043,0.9800,0.7563,0.9641,98.0,49,50,0,121.85,378.15,8,25,9,72,3,9,12,1,9,False,5118,217,843032,1813,22,301036,False,54,12,3,157
full,1,5,3,14,0.8992,0.9800,0.7388,0.9696,98.0,49,50,0,130.60,369.40,8,24,9,72,3,9,12,1,9,False,4911,209,848152,1703,20,302759,False,54,12,4,209
full,1,5,3,15,0.8934,0.9800,0.7216,0.9689,98.0,49,50,0,139.20,360.80,8,24,9,72,3,9,12,1,9,False,5113,216,853481,1805,22,304586,False,55,15,2,104
full,1,5,3,16,0.8862,0.9800,0.6999,0.9684,98.0,49,50,0,150.05,349.95,8,25,9,72,3,9,12,1,9,False,4939,215,858635,1711,22,306319,False,55,15,3,156
full,1,5,3,17,0.8789,0.9800,0.6824,0.9558,98.0,49,50,0,158.80,341.20,8,25,9,72,3,9,12,1,9,False,5079,216,863930,1775,22,308116,False,55,15,4,208
full,1,5,3,18,0.8714,0.9800,0.6649,0.9413,98.0,49,50,0,167.55,332.45,8,20,9,72,3,9,12,1,9,False,4929,210,869069,1691,20,309827,False,56,18,2,104
full,1,5,3,19,0.8677,0.9800,0.6444,0.9671,98.0,49,50,0,177.80,322.20,8,20,9,72,3,9,12,1,9,False,5078,217,874364,1763,22,311612,False,56,18,3,156
full,1,5,3,20,0.8624,0.9800,0.6284,0.9667,98.0,49,50,0,185.80,314.20,8,20,9,72,3,9,12,1,9,False,5063,216,879643,1763,22,313397,False,56,18,4,208
full,1,5,3,21,0.8557,0.9800,0.6124,0.9554,98.0,49,50,0,193.80,306.20,8,25,9,72,3,9,12,1,9,False,5051,206,884900,1761,20,315178,False,57,21,2,106
full,1,5,3,22,0.8484,0.9800,0.5904,0.9544,98.0,49,50,0,204.80,295.20,8,24,9,72,3,9,12,1,9,False,5173,217,890290,1813,22,317013,False,57,21,3,160
